city_id, city, country, img_url
89,Tbilisi,Georgia,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.ULVA5x_3OoK15zDF-V-j8wHaE8%26pid%3DApi&f=1&ipt=db6842c4527526e902d77dfeaed2f8f74d6cbc59774cfae4e2498bd074eff617&ipo=images"
88,Santiago,Chile,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.BxDL_wonLYLZimYPtl4AlwHaE8%26pid%3DApi&f=1&ipt=4fd88e5342edf2bac703992e46e7b72a2330936dfa4aff53abf2df18f0b81f6d&ipo=images"
88,Santiago,Chile,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.IV9gan4GgZQdhkLE6jH8jAHaE5%26pid%3DApi&f=1&ipt=3e21491875dce30fce2c1704184029b46a6352c9f5d75a9449884f6db3f5e795&ipo=images"
88,Santiago,Chile,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.Phi7X_-D_CqqVoHZjzuUvAHaFj%26pid%3DApi&f=1&ipt=1c9df6f4c4ace380cb0b9dcd68f9a0868d17e7e763752d5277c89f1bba2a6859&ipo=images"
87,Johor Bahru,Malaysia,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.axAGLmWaettAv0StlwDE2AHaEx%26pid%3DApi&f=1&ipt=69d68adbe8409c62880f459e4501634ce466e826b9c0bf2fe84f4c40c78453e8&ipo=images"
87,Johor Bahru,Malaysia,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.ouoFWFoYpt6svxJO1u7GbAHaE7%26pid%3DApi&f=1&ipt=2cfe004b743fe7ae046252680f23d9e87ab6e0773cdf3fd25b38a1c214ebf105&ipo=images"
87,Johor Bahru,Malaysia,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.yTZVwr4_vDJvgyXSATRiMgHaFj%26pid%3DApi&f=1&ipt=738684fafaa8f6d3cebfab1002ab72b05185fcef66491ce44be99577f6db2d58&ipo=images"
86,Playa del Carmen,Mexico,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.Gjoa0jZWB5Wjw09LBQCi3QHaE7%26pid%3DApi&f=1&ipt=fc8a23616823d0b506676a08a8cec15eb6a5217acf1462b7b12b62513c0e9c90&ipo=images"
86,Playa del Carmen,Mexico,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.30OOCxQTTnuTYck5acX65gHaE8%26pid%3DApi&f=1&ipt=1e57eb15306ee11b2a7a78766233523fdce2c6cb7ad43cd228b4ded466f8c260&ipo=images"
86,Playa del Carmen,Mexico,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.VPQVJJNevvn2UeRXtiVrkwHaE8%26pid%3DApi&f=1&ipt=654605b709ce6a8cb334082197b4b00195d7fa23ebadf3e7ee7d6c322a848f50&ipo=images"
85,Ho Chi Minh City,Vietnam,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.O-j97dxVYHflS1sEXSWjbAHaE8%26pid%3DApi&f=1&ipt=454a98eda36dd46e2183c373268d3617df324f589c08a33034f5d01b3c77dd6e&ipo=images"
85,Ho Chi Minh City,Vietnam,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.xZcUjwS_FDWtDZCRcV7t-QHaE8%26pid%3DApi&f=1&ipt=6501682621da92a39d450a78f3121c6f8866dad5e7a074640bd8b322526ae8ad&ipo=images"
85,Ho Chi Minh City,Vietnam,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.l1PxlIEDtEW2nBuJQfjZuQHaFb%26pid%3DApi&f=1&ipt=7c71d6a83ef9e6ae050129661521abed0566245a9ac891e05a085bc6a3d48df3&ipo=images"
84,Pattaya,Thailand,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.dSl-FfD9Ewmmw4BsKZ-ImAHaE8%26pid%3DApi&f=1&ipt=fc04435019ae4280a4e64e784d5be2d5ff5791a6261b7f28ac832078b29c37b7&ipo=images"
84,Pattaya,Thailand,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.lahe1c3GAwd90vso97uHlQHaE7%26pid%3DApi&f=1&ipt=b4aeb41342d81cd626dbf5e8f593fcedb462dc2e761d90b102887bec3418ee11&ipo=images"
84,Pattaya,Thailand,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.dtG-pYN6xQ0iaQtgA4yrYQHaE7%26pid%3DApi&f=1&ipt=800c72b77da1ce27eef73ee596d66395ef23ab71c496367ee8be6f0a83be843f&ipo=images"
83,Tallinn,Estonia,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.8165L3pYmnpMbiApnwMM4gHaE7%26pid%3DApi&f=1&ipt=08326906fc97b72852986bc18e9486ccb0e2c68c857378f57a5c24c7be0030cc&ipo=images"
83,Tallinn,Estonia,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.Etbqbji0tDar7ecan8iSawHaE8%26pid%3DApi&f=1&ipt=eef21f31506ff96c07252cde7efb25963221edcd6db4485c5f5ac846b2e92a84&ipo=images"
83,Tallinn,Estonia,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.FhCH-BkqakBAC9fcZTnhpAHaF5%26pid%3DApi&f=1&ipt=1f1cda1ed17f729fb2929e048bb1d30fc002798e103563927bb98f3ebdd656cb&ipo=images"
82,Heraklion,Crete,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.Ss-keohAchL74U8WCBLA-AHaFj%26pid%3DApi&f=1&ipt=8b5b44b843fff34071c58e500d9b880b49bdbf9b079e862717ec3e16ab9d7f62&ipo=images"
82,Heraklion,Crete,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.cnahz7qm3NBrc91gdHWCygHaE4%26pid%3DApi&f=1&ipt=fb9df7f7fc425f536f40b5405f16fa71113fb72c394a28523c9543db6ac0e411&ipo=images"
82,Heraklion,Crete,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.5IQ-7pgitcNK0zP6TbCMLgHaFj%26pid%3DApi&f=1&ipt=7367ee6582de544eb7aaeb79b6494da702ddb16f6f29ecb96e9059456363ca63&ipo=images"
81,Delhi,India,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP._dpxdJcbfJnyecpAR4h9agHaE9%26pid%3DApi&f=1&ipt=71cef6fb83622f84ee6c7a9818a6355b367a19f5b52c5aa224749a01de6f47eb&ipo=images"
81,Delhi,India,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.cl__XpAEinTo54YGGCMjXQHaE7%26pid%3DApi&f=1&ipt=25d947d1b09782a5d518887730aabc652877daf3fffb239985d33d18dd91fcfe&ipo=images"
81,Delhi,India,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.jKL9SwDc8ZMnsHL9S7rfNgHaE8%26pid%3DApi&f=1&ipt=7c717a5de9dada7705c2f50523eaf34cbb6ec6148dec72aa2dd1dbe63566348e&ipo=images"
